Full_name	Kingdom	Phylum	Class	Order	Family	Genus
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Plot4-2H12	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Sphingomonadales 	  f__Sphingomonadaceae 	  g__Plot4-2H12
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.257	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.257
d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | IMCC26256 |  f__IMCC26256 |  g__IMCC26256.8	d__Bacteria 	  p__Actinobacteriota 	  c__Acidimicrobiia 	 IMCC26256 	  f__IMCC26256 	  g__IMCC26256.8
d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | SAR202_clade |  f__SAR202_clade |  g__SAR202_clade.1	d__Bacteria 	  p__Chloroflexi 	  c__Dehalococcoidia 	 SAR202_clade 	  f__SAR202_clade 	  g__SAR202_clade.1
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.32	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__uncultured 	  g__uncultured.32
d__Bacteria |  p__Chloroflexi | 0.950532677 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.950532677 	  	  	 
d__Bacteria |  p__Nitrospirota |  c__Nitrospiria | Nitrospirales |  f__Nitrospiraceae |  g__Nitrospira.6	d__Bacteria 	  p__Nitrospirota 	  c__Nitrospiria 	 Nitrospirales 	  f__Nitrospiraceae 	  g__Nitrospira.6
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Roseiarcus	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Roseiarcus
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.302	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.302
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.306	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.306
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae | 0.948230373	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	 0.948230373
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales |  f__67-14 |  g__67-14.30	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Solirubrobacterales 	  f__67-14 	  g__67-14.30
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.323	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.323
d__Bacteria |  p__Myxococcota |  c__Polyangia | mle1-27 |  f__mle1-27 |  g__mle1-27.1	d__Bacteria 	  p__Myxococcota 	  c__Polyangia 	 mle1-27 	  f__mle1-27 	  g__mle1-27.1
d__Bacteria |  p__Chloroflexi | 0.989356718 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.989356718 	  	  	 
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.331	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.331
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.336	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.336
d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.45	d__Bacteria 	  p__Proteobacteria 	  c__Gammaproteobacteria 	 Burkholderiales 	  f__SC-I-84 	  g__SC-I-84.45
d__Bacteria |  p__Chloroflexi | 0.976818691 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.976818691 	  	  	 
d__Bacteria |  p__Chloroflexi | 0.944885105 |  |  | 	d__Bacteria 	  p__Chloroflexi 	 0.944885105 	  	  	 
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae | 0.98743491	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Xanthobacteraceae 	 0.98743491
d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Methylobacterium-Methylorubrum.1	d__Bacteria 	  p__Proteobacteria 	  c__Alphaproteobacteria 	 Rhizobiales 	  f__Beijerinckiaceae 	  g__Methylobacterium-Methylorubrum.1
d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | 0.992813256 |  | 	d__Bacteria 	  p__Acidobacteriota 	  c__Acidobacteriae 	 0.992813256 	  	 
d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.41	d__Bacteria 	  p__Acidobacteriota 	  c__Acidobacteriae 	 Bryobacterales 	  f__Bryobacteraceae 	  g__Bryobacter.41
d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.54	d__Bacteria 	  p__Actinobacteriota 	  c__Thermoleophilia 	 Gaiellales 	  f__uncultured 	  g__uncultured.54
d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Sphingobacteriales |  f__AKYH767 |  g__AKYH767.12	d__Bacteria 	  p__Bacteroidota 	  c__Bacteroidia 	 Sphingobacteriales 	  f__AKYH767 	  g__AKYH767.12
d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.45	d__Bacteria 	  p__Chloroflexi 	  c__JG30-KF-CM66 	 JG30-KF-CM66 	  f__JG30-KF-CM66 	  g__JG30-KF-CM66.45
d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.415	d__Bacteria 	  p__Chloroflexi 	  c__TK10 	 TK10 	  f__TK10 	  g__TK10.415
d__Bacteria |  p__Verrucomicrobiota |  c__Verrucomicrobiae | Pedosphaerales |  f__Pedosphaeraceae |  g__Pedosphaeraceae.14	d__Bacteria 	  p__Verrucomicrobiota 	  c__Verrucomicrobiae 	 Pedosphaerales 	  f__Pedosphaeraceae 	  g__Pedosphaeraceae.14
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | g__Hypocreales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 g__Hypocreales_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.1	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Leotiomycetes | Leotiomycetes_ord_Incertae_sedis | f__Leotiomycetes_fam_Incertae_sedis | g__Leotiomycetes_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Leotiomycetes_ord_Incertae_sedis 	 f__Leotiomycetes_fam_Incertae_sedis 	 g__Leotiomycetes_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.1	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideales | f__Saccotheciaceae | g__Aureobasidium	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideales 	 f__Saccotheciaceae 	 g__Aureobasidium
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.2	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.4	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.4
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.5	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.5
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Agonimia	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Agonimia
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Sordariales_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Sordariales_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.3
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.6	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.6
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.7	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.7
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Preussia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Preussia
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.2	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.4	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bacillicladium	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bacillicladium
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.8	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.8
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Verrucariales | f__Verrucariaceae | g__Verrucaria	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Verrucariales 	 f__Verrucariaceae 	 g__Verrucaria
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.10	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.10
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.5	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.5
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.3	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.3
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.4	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.4
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 unassigned 	 unassigned
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.11	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.11
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymosphaeriaceae | g__Pseudopithomyces	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymosphaeriaceae 	 g__Pseudopithomyces
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.12	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.12
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.13	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.13
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.3
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | g__Preussia.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 g__Preussia.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Phaeosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Phaeosphaeria
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreaceae | g__Trichoderma	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreaceae 	 g__Trichoderma
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusicolla	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusicolla
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.2	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Chaetosphaeronema	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Chaetosphaeronema
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.7	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.7
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.8	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.8
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Clonostachys	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Clonostachys
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Knufia	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Knufia
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Nectriaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Nectriaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Phomatosporales | f__Phomatosporaceae | g__Phomatospora	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Phomatosporales 	 f__Phomatosporaceae 	 g__Phomatospora
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.9	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.9
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.10	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.10
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.9	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.9
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Nectriaceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Nectriaceae_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | unassigned | unassigned	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 unassigned 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Neoschizotheciaceae | g__Neoschizothecium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Neoschizotheciaceae 	 g__Neoschizothecium
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.4	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.4
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.7	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Xylariales | f__Bartaliniaceae | g__Truncatella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Xylariales 	 f__Bartaliniaceae 	 g__Truncatella
