Feature ID	Taxon	Phylum	Algae_group	Class	Order	Family	Genus	Genus_clean	Genus_abundant	species	confidence
8247f52b4444dabbb3cb041225c6812d	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	0.971161188				others		
82480ed49219a9ee005648328f40bbff	d__Eukaryota	unassigned	Other eukaryotes						others		
82488b6679c848158d01ccaf25469b77	d__Eukaryota	Schizoplasmodiida	Other eukaryotes	Schizoplasmodiida	 o__Schizoplasmodiida	 f__Schizoplasmodiida	 g__Phalansterium	Phalansterium	others	sp.	0.973184095
8248e651d3bde06bbda7543465c1b579	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Flamella	uncultured	others	marine	0.840676712
824bddb8b8f64843b9245b0d4b4b6dbe	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Tubulinea	 f__Tubulinea	 g__Tubulinea	Tubulinea	others	group	1
824e310f21a02ab22a7492ac2db27b90	d__Eukaryota	unassigned	Other eukaryotes						others		
8253a71ebf7012cb865281449a8b874a	d__Eukaryota	unassigned	Other eukaryotes						others		
825dd5b41d1668f06eb0816f214f6a78	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	0.999970783		others		
8262189c716f458858ddfa92049e0c9c	d__Eukaryota	Zoopagomycota	Other eukaryotes	Entomophthoromycetes	 o__Entomophthorales	 f__Ancylistaceae	 g__Conidiobolus	Conidiobolus	others	pumilus	0.999999501
8262bbf5986de5d7f51e289cd71ba2df	d__Eukaryota	unassigned	Other eukaryotes						others		
826439347628c357a99b390a3083f95d	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cercomonas	metagenome	others		0.965673858
82647f01bdbe829b23f3d6fbe769277a	d__Eukaryota	unassigned	Other eukaryotes						others		
8264d9999d471242f4fdff9073bf88ea	d__Eukaryota	Nucleariidae_and_Fonticula_group	Other eukaryotes	Nucleariidae_and_Fonticula_group	 o__Nucleariidae_and_Fonticula_group	 f__Nucleariidae	 g__Nuclearia	metagenome	others		0.999995907
82695500493b2fdb584b0db692d7290b	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Tubulinea	 f__Tubulinea	 g__Tubulinea	Tubulinea	others	group	0.999997141
826d3f95ae388ab5fc69139a7b2292e5	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
826f61f657f51be3241228cd090ce816	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.999621798				others		
826ff129fe7d379f839bfb50b4aefb5b	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Stigmatodiscales	 f__Stigmatodiscaceae	 g__uncultured	Dothideomycetes	others	sp.	0.992787643
8275154e9dcb1052781758e656e3230a	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.989467694				others		
827cd7412b7d08c8fd4d89dd05813642	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Glissomonadida	metagenome	others		0.956001871
827ef12bba01effa7eb2469c5637f8d8	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Vannellida	 f__Vannellida	 g__Vannella		others		
8280314e8cacbf729ddb4e3a2ad8125f	d__Eukaryota	Aphelidea	Other eukaryotes	Aphelidea	 o__Aphelidea	 f__Aphelidea	 g__uncultured	uncultured	others	eukaryote	0.830695704
82804f89c14adbe748a9d280c528a017	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Chlorococcum	Chlorococcum	sp.	0.950075588
8283c8033859f0d5c5c79476ac53be58	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Lobulomycetales	 f__Lobulomycetaceae	0.965587602		others		
828470462e5e6b36db4c4d2cb72060d3	d__Eukaryota	Ochrophyta	Other eukaryotes	Raphidophyceae	 o__Chattonellales	 f__Chattonellales	0.715882495		others		
8286883940577a71e9196b04ab425382	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.725811765				others		
828a125e84c8f9fca4aa5ba11bb7a874	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	0.906379069		others		
828c2998c5b196884f557c9417550012	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Cryomonadida	 f__Protaspidae	 g__Protaspis		others		
828dbfb20cecd2321a899652150bdb85	d__Eukaryota	Basidiomycota	Other eukaryotes	Tremellomycetes	 o__Tremellales	0.99011977			others		
82965a3110b29baa33424a4d291f3f4b	d__Eukaryota	Diatomea	Other eukaryotes	unassigned					others		
829f95a16185c9247704a05acec36c24	d__Eukaryota	Cavosteliida	Other eukaryotes	Cavosteliida	 o__Cavosteliida	 f__Cavosteliida	0.700740787		others		
82a4429b80b907697933572291e2764d	d__Eukaryota	unassigned	Other eukaryotes						others		
82aa179b242885a790661d5f0d40ab48	d__Eukaryota	Protalveolata	Other eukaryotes	unassigned					others		
82aef471a1c5015bce0f964f356471bc	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Spirotrichea	 f__Hypotrichia	 g__Hypotrichia		others		
82b11751117b2a3ab93c78324c866205	d__Eukaryota	unassigned	Other eukaryotes						others		
82b18be3a03b7c70ae2b8874cc09d74c	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.971673924				others		
82b2b121e90a1c9216a77e84db15b103	d__Eukaryota	unassigned	Other eukaryotes						others		
82b3a7f759e08aee83c836cf216768b6	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Echinamoebida	 f__Echinamoebida	 g__Echinamoebida	metagenome	others		1
82b5b569018e72d6ebf1e6874eefcc18	d__Eukaryota	Apicomplexa	Other eukaryotes	Conoidasida	 o__Gregarinasina	 f__Neogregarinorida	 g__Neogregarinorida		others		
82b87cfd39f15c094ac1c04a2724704b	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Glissomonadida	metagenome	others		0.999502293
82b92d9f925b3415345ce727fa9d3d04	d__Eukaryota	Incertae_Sedis	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Arboramoeba	metagenome	others		0.904634588
82bbc273100e6a31fc45b99a2c93daef	d__Eukaryota	unassigned	Other eukaryotes						others		
82bc2402e7fdb65fba1e1f3a2c73ddc7	d__Eukaryota	Protalveolata	Other eukaryotes	Perkinsidae	 o__A31	 f__A31	 g__A31	uncultured	others	alveolate	0.99947621
82bd945f35fa73d56f626660f8878738	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	0.791200913				others		
82bda06d14b22d4d0928e8088b81e126	d__Eukaryota	unassigned	Other eukaryotes						others		
82c2dc31d58f0dfbac362be8b0b9fb5b	d__Eukaryota	Basidiomycota	Other eukaryotes	Malasseziomycetes	 o__Malasseziales	 f__Malasseziaceae	 g__Malassezia	Malassezia	others	restricta	0.966771354
82c6237e1b0b0ffb2b2b01585ef016b5	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	0.999999986		others		
82c64b9f00361d41370b2e067d633da3	d__Eukaryota	Apicomplexa	Other eukaryotes	Conoidasida	 o__Gregarinasina	 f__Eugregarinorida	 g__Eugregarinorida	Syncystis	others	mirabilis	0.91529109
82c83f7ad102098d83d154b2b2b2afac	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Vannellida	 f__Vannellida	0.999999994		others		
82cc2de105d3e202f78e9e173bc94e4f	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Euamoebida	 f__Euamoebida	 g__Euamoebida	Ptolemeba	others	bulliensis	0.913779242
82cc7e76e09ecf8dd0ac02a4758b8ae6	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.975699211		others		
82cd0cd10791835cc872702d17d696dd	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Thecofilosea	 f__Thecofilosea	 g__uncultured	metagenome	others		0.999956237
82cd6305c416c1eda4ed671b5f1e78f0	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Thaumatomonadida	 g__Thaumatomonas	Thaumatomonas	others	sp.	0.999286327
82cd6b8422f07787a251cfb1ad59f29c	d__Eukaryota	Chlorophyta	Green algae	Ulvophyceae	 o__Ulvophyceae	 f__Ulvophyceae	 g__Ulvophyceae	unassigned	others		
82ce4af87aba4b4128ca4eeca61d3451	d__Eukaryota	Mucoromycota	Other eukaryotes	Glomeromycetes	 o__Paraglomerales	 f__Paraglomeraceae	 g__Paraglomus	Paraglomus	others	occultum	0.999999883
82d12f5881e99905933ac91322427940	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Telaepolella	Telaepolella	others	sp.	1
82d30fdd8cb67d607a6d99f12f71a235	d__Eukaryota	unassigned	Other eukaryotes						others		
82d7a08f91e605745c37c02492812c50	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.985858133				others		
82d7fa56124d4882c21771606e15fabd	d__Eukaryota	Ochrophyta	Other eukaryotes	Xanthophyceae	 o__Mischococcales	 f__Mischococcales	0.726790488		others		
82dd62679b43640a5314983f2435f425	d__Eukaryota	Mucoromycota	Other eukaryotes	Incertae_Sedis	 o__Endogonales	 f__Endogonaceae	 g__Endogone	uncultured	others	fungus	0.723090609
82ddf7d53532d8eb56ae620fa19575ce	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Spirotrichea	 f__Hypotrichia	 g__Hypotrichia	Holostichides	others	heterotypicus	0.985948243
82e5aee5240062d35c10c4529256eb9c	d__Eukaryota	unassigned	Other eukaryotes						others		
82e64670fd3a6a7cee57d37f96098aa9	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	0.976538005		others		
82ebfe548c57b0c642288b1ebe2cd918	d__Eukaryota	unassigned	Other eukaryotes						others		
82ecdd1d224342f4bcd27f11b0012019	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.911851004				others		
82ed525916e0f5702e7e530f722c6954	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Spizellomycetales	 f__Olpidiaceae	 g__Olpidium	Olpidium	others	brassicae	0.904418961
82ee3736fd772b4b0793f22d036b2cd2	d__Eukaryota	unassigned	Other eukaryotes						others		
82f11d84cecdb8f1707ac305cbd1814e	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	0.952836642		others		
82f22029fd608b68c0f24d745c7d23da	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.992425661
82f269edc02e1d2b973b8e02d1b95df2	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Dactylopodida	 f__Dactylopodida	 g__Angulamoeba	Angulamoeba	others	fungorum	0.999998949
82f32182a4c83e715906001018515ada	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__uncultured	metagenome	others		0.827319983
82f33ec127be5b36b5844cd4a9efcbe4	d__Eukaryota	unassigned	Other eukaryotes						others		
82f5858d63d1c07e669bc60d44382163	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	0.969650512				others		
82f70cd6bef76c9cf96f8acdc5098004	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Lecythium	uncultured	others	eukaryote	0.992540574
82fb049823c13feb0d2f1e8ed5eabebb	d__Eukaryota	Apicomplexa	Other eukaryotes	unassigned					others		
83032cdf39817e034469a1249384f02d	d__Eukaryota	unassigned	Other eukaryotes						others		
830352da777afe84dc133c95e9fcb492	d__Eukaryota	Schizoplasmodiida	Other eukaryotes	Schizoplasmodiida	 o__Schizoplasmodiida	 f__Schizoplasmodiida	 g__Phalansterium	Phalansterium	others	sp.	0.998056291
8305330558367b04ee89e2ff366d15f8	d__Eukaryota	unassigned	Other eukaryotes						others		
830696fb53ebaebd41908b6fcd05a324	d__Eukaryota	Cryptomycota	Other eukaryotes	LKM11	 o__LKM11	 f__LKM11	 g__LKM11	uncultured	others	eukaryote	0.99454134
8307b24cd9b4319c704ebef36379570e	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Telaepolella	Telaepolella	others	sp.	0.889453763
8307b4f020f7fe7612688f51425d6c76	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.946413651				others		
830cecab7e23bac97a7e2279563051a4	d__Eukaryota	Cryptomycota	Other eukaryotes	LKM11	 o__LKM11	 f__LKM11	 g__LKM11	uncultured	others	eukaryote	0.984950717
830ee5948b7a1c525cde8d201416428d	d__Eukaryota	Ascomycota	Other eukaryotes	unassigned					others		
8318d5505388770205749b55ed5aedcd	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__uncultured	metagenome	others		0.999999415
8319d91c857d844e82da290101135776	d__Eukaryota	Cryptomycota	Other eukaryotes	LKM11	 o__LKM11	 f__LKM11	 g__LKM11	uncultured	others	eukaryote	0.999923901
831b348c0cbd5eff3cac300053731673	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Rhizophydiales	 f__Kappamycetaceae	 g__Kappamycetaceae	uncultured	others	Chytridiomycota	0.717267376
831c76168ea8fac7f3c307cb3a7cda6c	d__Eukaryota	unassigned	Other eukaryotes						others		
8320c9547e857327810dea5b3847432d	d__Eukaryota	Dinoflagellata	Other eukaryotes	Dinophyceae	0.890484423				others		
8320d13343a21b3a4fa13770e7296268	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	0.998992509		others		
8327528a89cd591bee8274def066a6c9	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	0.726019823			others		
83280ec8f80791b18c2db812154522ee	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Imbricatea	 g__Nudifila	metagenome	others		0.998981471
83287bb3e3fd21d89040b60aeb3aff0d	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Lecythium	uncultured	others	eukaryote	0.995538071
832e03c3142cd5f6aedf0ac320d6d376	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cavernomonas	Cavernomonas	others	mira	0.931769752
8332f32b293270d995b5c4c2cae36858	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__uncultured	metagenome	others		0.986965034
8334295ad488517855db62ef6bef8792	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Euglypha	Euglypha	others	filifera	0.999166829
8336ea56774f851f2115c6940bbb8822	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Chlamydomonas	Chlamydomonas	moewusii	0.999969887
83377a999f76cf7a78a51d550cbf0777	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
833daa77a3d4d4a896c72edca22646b9	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	Sorodiplophrys	others	stercorea	0.818866168
833e77f0cab654567b0ee7d023c0ada5	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.999174195
8343a9a36f24f6a72d573b23880bc52b	d__Eukaryota	Nematozoa	Other eukaryotes	Enoplea	 o__Dorylaimia	 f__Dorylaimida	 g__Dorylaimida		others		
8346277eeb407f586f661dd808b23340	d__Eukaryota	unassigned	Other eukaryotes						others		
834acfe842c2b0252fc04f8836bcc656	d__Eukaryota	Holozoa	Other eukaryotes	Ichthyosporea	 o__Rhinosporideacae	 f__Rhinosporideacae	 g__Rhinosporideacae	uncultured	others	eukaryote	0.863163612
8350994033ffe36dee3abec56eec460a	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.963216446				others		
83514d48f734ee9c0b5c6d34ae065bb3	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
8351e825f5a10c6167be2bb20b10c1f5	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
835620dcec5167bd8d7c7069e770daf3	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Colpoda	metagenome	others		0.959750728
8357dfe84719d94dda371a617402d6c7	d__Eukaryota	Cercozoa	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Gymnophrys	Athalamea	others	environmental	0.999178323
8358dec933a3eaee7111693dbc77c012	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Leptomyxida	 f__Leptomyxida	 g__Flabellula	metagenome	others		0.99999357
8358e9efc939691b09c8e0028b4c3517	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
835ae7c0a9db7c3e6bf6a5055158bb3a	d__Eukaryota	MAST-12	Other eukaryotes	MAST-12C	 o__MAST-12C	 f__MAST-12C	 g__MAST-12C		others		
835c3174e8a4b0eba0eed03678a20f75	d__Eukaryota	unassigned	Other eukaryotes						others		
835d5072087a25097f5d10768eefb203	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	Coenocystis	others	inconstans	0.99996237
8360abfe36a7093c17c77569bdbc4022	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Platyophrya	Platyophrya	others	vorax	0.777903748
83636b800e7416a0e020b6845bba3bef	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
8367a4dca6f1fd94d57e76ffef5aea39	d__Eukaryota	unassigned	Other eukaryotes						others		
836ab195651ea31cb29ec6d5ff18f372	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Euamoebida	 f__Euamoebida	 g__Euamoebida	Amoeba	others	leningradensis	0.745237613
836eb018d5768f7e0f124fb7f05357fc	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others	Chlamydomonadales	0.999999632
836ebbab9bb9e3adb911a24117d8d60f	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Oligohymenophorea	 g__CV1-2A-17	uncultured	others	ciliate	0.862588403
837107d4693a1310866d34f1286471f1	d__Eukaryota	unassigned	Other eukaryotes						others		
8372246722466ec6363c1fecac5cba75	d__Eukaryota	Euglenozoa	Other eukaryotes	Euglenida	 o__Euglenophyceae	0.880106116			others		
837319083c5c7b093da61b55e1746b7b	d__Eukaryota	unassigned	Other eukaryotes						others		
837999d6d2b8359d9905ed2f808f6355	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Craspedida	 f__Salpingoecidae	 g__Salpingoecidae	uncultured	others	eukaryote	0.789534475
8379ab82fd146badbb5610ed9907c53d	d__Eukaryota	Nematozoa	Other eukaryotes	Chromadorea	 o__Araeolaimida	 f__Araeolaimida	 g__Araeolaimida		others		
837cd676c3d640b41415cf99ea1bcfc3	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Rhizophydiales	0.892456688			others		
837f4844c52fef944bea1a48f03b952e	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Trinema		others		
838432fd8a1e7b522c3d03d89138af5b	d__Eukaryota	Cercozoa	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Gymnophrys	uncultured	others	freshwater	0.946849673
8384d9b8f04a6c7c1c37d7e74ba98236	d__Eukaryota	unassigned	Other eukaryotes						others		
838761a07258e146a59ad0b28f7af4d5	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Tetracystis	Tetracystis	intermedia	0.999463831
838919d9ae5885ac5f2936497037e49e	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Thecofilosea	 f__Thecofilosea	 g__uncultured	metagenome	others		0.997704149
838926a7ec833851e08befc648624b93	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.824292063				others		
838b86f9000f21420c96458bfea4fc46	d__Eukaryota	unassigned	Other eukaryotes						others		
838c52df31a272fcd41ed9ed8dbd0b41	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Sebacinales	 f__Sebacinaceae	 g__Craterocolla	Craterocolla	others	cerasi	0.999783966
838f06cb9f1eb372cff8906e0dfe2537	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	Dimorpha-like	others	sp.	0.999989679
839067e70f4481ef2e5f46eef4ad757f	d__Eukaryota	Cercozoa	Other eukaryotes	Phytomyxea	 o__Phytomyxea	 f__Phytomyxea	 g__Spongospora	Spongospora	others	subterranea	1
8398f9c928a50b1248cba4bdb36c409c	d__Eukaryota	Mucoromycota	Other eukaryotes	Glomeromycetes	 o__Diversisporales	 f__Gigasporaceae	 g__Gigaspora	Gigaspora	others	margarita	0.882945238
83a01d1bcfc1e5e53af0d1c612934cf8	d__Eukaryota	LKM15	Other eukaryotes	LKM15	 o__LKM15	 f__LKM15	 g__LKM15		others		
83a469b39ce2a1a957970671e12b8e0e	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__uncultured	metagenome	others		0.944383116
83a47af59881e2ccf70b229972c2c698	d__Eukaryota	Florideophycidae	Other eukaryotes	unassigned					others		
83aabeb10c964644f62e5383c1444fc3	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Ochromonadales	 f__Ochromonadales	 g__Paraphysomonas	metagenome	others		0.99980805
83aaf5c87d75d15a052a52cb15d6fa91	d__Eukaryota	MAST-12	Other eukaryotes	MAST-12C	 o__MAST-12C	 f__MAST-12C	 g__MAST-12C	uncultured	others	Eimeriidae	0.959795442
83ad4886a54e411824b789c2f0b03786	d__Eukaryota	Aphelidea	Other eukaryotes	Aphelidea	 o__Aphelidea	 f__Aphelidea	 g__Paraphelidium		others		
83b2b011d69f5ece1972b741fd67883a	d__Eukaryota	Cercozoa	Other eukaryotes	uncultured	 o__uncultured	 f__uncultured	 g__uncultured	metagenome	others		0.84950998
83b5830271447a71834c00febda1eccc	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	0.753308547				others		
83b5e4f5f803a49d9ba144c0164ccdab	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Oligohymenophorea	0.930597971		others		
83b78c00e996481f52a60d98a4b68170	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Rhizophydiales	 f__uncultured	 g__uncultured	eukaryotic	others	picoplankton	0.872087435
83bc0fdbf87a8e95fa095a11ef980443	d__Eukaryota	Holozoa	Other eukaryotes	unassigned					others		
83bdc95b3c04707e2d866ff68ef3d963	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Dactylopodida	 f__Dactylopodida	 g__Angulamoeba	Angulamoeba	others	fungorum	0.999998676
83bdcbe0c8a64d7083f611dd4ae4dca6	d__Eukaryota	Cercozoa	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Gymnophrys	uncultured	others	eukaryote	0.871408795
83beea7129ff893975d4a390cee20923	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Glissomonadida	metagenome	others		0.99958867
