Var1	core	number_sites	mean	sd	se	Kingdom
2429cb14cfccd35ff3a1f6325fca0833	Sphingomonadales	3	0.004539724	0.001569555	0.000906183	Bacteria
786de96c46e22c18b84950796ed72903	Caulobacterales	2	0.006646238	0.006466363	0.004572409	Bacteria
9e93a6d0d57f19fe5c8a8ad0a31339e8	Sphingomonadales	3	0.006905468	0.00560928	0.003238519	Bacteria
9981e8a6f1ed23c6a8dc9cd0e2037eb3	Burkholderiales	2	0.00942498	0.007074344	0.005002316	Bacteria
fb229ec05cc8772771c74b1ddfec914a	Sphingomonadales	2	0.008573539	0.000221307	0.000156488	Bacteria
e043d063d2961e4c755ece028d1daa06	Burkholderiales	5	0.006168954	0.005996944	0.002681915	Bacteria
96084b5f0fcbacd7f8472e55b5951d94	Propionibacteriales	8	0.003607179	0.002337502	0.000826432	Bacteria
2ba5db9fa7d406b97fd6ade49402ed38	Burkholderiales	3	0.003795665	0.003214605	0.001855953	Bacteria
1b98c02e97ace7fa5da834c69aed52de	Sphingomonadales	9	0.003457006	0.001614638	0.000538213	Bacteria
cb69e18ab367215f54e0fbcb1ff00219	Caulobacterales	5	0.004957593	0.002788791	0.001247185	Bacteria
32034e87dea4513e7e993d4af8df46e2	Caulobacterales	1	0.010187222	NA	NA	Bacteria
b493640ed9447b56c0efa77df5f0e254	Sphingomonadales	3	0.008710788	0.004048779	0.002337564	Bacteria
633ccc6deb554e5ad0e786dfc658ebe2	Burkholderiales	4	0.002495723	0.000814914	0.000407457	Bacteria
9ab6a1e5a3a3327c691edbe29069f99a	Burkholderiales	6	0.004257146	0.002376504	0.000970204	Bacteria
2874d9285d67fb6fc3d012dee81c5ac2	Sphingomonadales	8	0.002543084	0.002914416	0.001030402	Bacteria
9726c4ef072c540cfb1cba0b93a40522	Sphingomonadales	4	0.005739484	0.002978222	0.001489111	Bacteria
dd72ef8acc85ea930cc18ada1c0a12e9	Caulobacterales	15	0.001335592	0.000753842	0.000194641	Bacteria
25fb3c68040bda0f20fe65ca07478873	Caulobacterales	12	0.001870867	0.001623506	0.000468666	Bacteria
8f75b22af997e08745ee67b7df999910	Solirubrobacterales	13	0.00177822	0.000988434	0.000274142	Bacteria
d68951b084ae80c1d940edd22debca87	Solirubrobacterales	9	0.00224684	0.001018338	0.000339446	Bacteria
a5aeb2f2df446dc408d37ed77f027a12	Propionibacteriales	3	0.007144297	0.00582991	0.0033659	Bacteria
e833cc9fce470334cc59229fcd380b42	Burkholderiales	13	0.001756118	0.000939451	0.000260557	Bacteria
2bcb56ca04ee8461e459cf0e808d1e9c	Solirubrobacterales	9	0.003009293	0.001331901	0.000443967	Bacteria
5211b4bcb178f28fbcfe225be92640d6	Sphingomonadales	7	0.003029154	0.001937712	0.000732386	Bacteria
31b98b44271348ed218ded5d8cbbcaf3	Burkholderiales	1	0.0084443	NA	NA	Bacteria
bddf513d63d4bdc76870d047540a8bf4	Caulobacterales	4	0.002993565	0.00125256	0.00062628	Bacteria
7b79f1c86bc893a4057048350f629fd9	Burkholderiales	3	0.004557569	0.00341714	0.001972887	Bacteria
9cb47cd07580ba0ea488cf54797eb20d	Propionibacteriales	1	0.011194464	NA	NA	Bacteria
44140ad47de5eba8ca7e75dca340263c	Sphingomonadales	4	0.005040173	0.003999463	0.001999732	Bacteria
2717f694fb9001b29c0307f20f97c516	Rhizobiales	16	0.001208248	0.000562277	0.000140569	Bacteria
585f1291b087c74dc756f922748cffcf	Burkholderiales	2	0.008241844	0.000335844	0.000237478	Bacteria
5dc257d025a2853b990de55f0e4c73d8	Burkholderiales	11	0.001802219	0.001003896	0.000302686	Bacteria
038f54e93311de2ce08179546eac94de	Sphingomonadales	3	0.006000692	0.005840649	0.0033721	Bacteria
92f21992f152a56ea9347a5d0e8c8b13	Sphingomonadales	3	0.006199283	0.002960965	0.001709514	Bacteria
83cf390321d22e5aa5106c9e64335db5	Solirubrobacterales	13	0.001808469	0.000853026	0.000236587	Bacteria
39e6726baf90a4db0b5f4545172732e8	Sphingomonadales	5	0.005376834	0.002730096	0.001220936	Bacteria
d2d48da1fc55cf55417133d3c0a37985	Sphingomonadales	3	0.006432226	0.002158678	0.001246313	Bacteria
a597121cfc61e79909d2a93b3ab094f3	Burkholderiales	2	0.007023982	0.005740617	0.004059229	Bacteria
19d030baaea4bf8c44dac879cd705a9d	Propionibacteriales	8	0.002505271	0.000958724	0.00033896	Bacteria
5d5511babb045d1215408e499473f7dd	Sphingomonadales	1	0.014262762	NA	NA	Bacteria
9603ccc9ee250391e9f7e9d8dd849d57	Sphingomonadales	5	0.003550684	0.001663228	0.000743818	Bacteria
728d713f2be43c4c6e9e07e5cf9febee	Sphingomonadales	9	0.001804133	0.0012749	0.000424967	Bacteria
1169bbe252f7f18b33c767e05cdda017	Burkholderiales	4	0.002683242	0.000505345	0.000252673	Bacteria
83b1c6d0aaa04447de91c4651fe92b74	Rhizobiales	11	0.001683134	0.000896331	0.000270254	Bacteria
6f2fb7f58e8e5bfb9685d119d3578846	Sphingomonadales	7	0.002484175	0.001947844	0.000736216	Bacteria
49805e4cd6f3f07f2d118b20135bad21	Burkholderiales	4	0.002929066	0.001745908	0.000872954	Bacteria
650a3ec3b7913aff346142cf9168f21e	Propionibacteriales	7	0.003320434	0.002044267	0.00077266	Bacteria
4b5ba273a50f9bcbc73c4f7104ed2970	Burkholderiales	9	0.002500548	0.000973298	0.000324433	Bacteria
e3db7a8d0debffd6cbda695867e6d9e8	Sphingomonadales	11	0.001983731	0.001407964	0.000424517	Bacteria
cc012b0a359ee4b8719124ad3de3eef2	Sphingomonadales	2	0.008004824	0.007138759	0.005047865	Bacteria
db34fcdbed7c459955c2d3f74a53085c	Burkholderiales	5	0.003477624	0.002902006	0.001297817	Bacteria
5140ed7592d64a75567d517016c01855	Solirubrobacterales	2	0.006295103	0.004358793	0.003082132	Bacteria
fbe417e10443a0d12ab0e23ea621a70c	Burkholderiales	1	0.010621877	NA	NA	Bacteria
16a76f605d30128643c3f29d540f0dc4	Caulobacterales	2	0.008974747	0.005090954	0.003599848	Bacteria
a03ac7a6294edcaedc4670cd364a2738	Sphingomonadales	2	0.011104116	0.010203491	0.007214958	Bacteria
89a78a07bc4bc48700cdf7c3837b3a92	Sphingomonadales	8	0.003165755	0.001749954	0.000618702	Bacteria
3651b89b8731d9d3c2601193e3ba9e42	Propionibacteriales	6	0.003322694	0.001337389	0.000545987	Bacteria
a8a1fbca4d3edb4d34684223ffe6f937	Rhizobiales	7	0.002877102	0.003253785	0.001229815	Bacteria
564c4fea6291bc3ea41cdda6f0388eab	Burkholderiales	7	0.002682665	0.001951077	0.000737438	Bacteria
cd5208ae2f9caa3b49bf95df0016fe74	Burkholderiales	6	0.003246969	0.002187373	0.000892991	Bacteria
77dca6726ae847dbf803b087e60e9e9e	Rhizobiales	3	0.004143338	0.003000823	0.001732526	Bacteria
42603cd2fba4822e122fcee2d1917ace	Sphingomonadales	5	0.003886102	0.001000371	0.000447379	Bacteria
629af23abfa40eaac7a1b2ee6f09396b	Rhizobiales	4	0.003462535	0.001757043	0.000878521	Bacteria
827b54ba072fbe3362724d2d9a42f5a7	Sphingomonadales	3	0.005747026	0.003664512	0.002115707	Bacteria
9c5220c142c66abeab0e3a9351cf7758	Caulobacterales	5	0.002902943	0.000844071	0.00037748	Bacteria
2d2fea4d9cfd26c1799a352d87db529f	Sphingomonadales	8	0.00168284	0.0016659	0.000588985	Bacteria
21c35858ce85be221819b1af58f34a26	Sphingomonadales	1	0.007044204	NA	NA	Bacteria
e3711a08054e8c5216fdc92bc870b843	Rhizobiales	12	0.001761998	0.001146701	0.000331024	Bacteria
b2ff75b81fd13961d57917cb3d4c3b91	Sphingomonadales	1	0.017821197	NA	NA	Bacteria
5b5a259cee3ae69c99c61d9d9c4889fe	Rhizobiales	15	0.001699242	0.000842831	0.000217618	Bacteria
db132ec107ecce455b6d1ec6aa04bc87	Caulobacterales	5	0.003418283	0.00103202	0.000461533	Bacteria
d3ebb9d40176cff6fcfcfc5d1c5b6a8e	Sphingomonadales	1	0.01110496	NA	NA	Bacteria
0d8d9455805e2068338eba9110db0c4d	Sphingomonadales	13	0.002687064	0.00194605	0.000539737	Bacteria
5d65e4668adc0f5db8e9089938951c9a	Burkholderiales	3	0.004497745	0.00159796	0.000922583	Bacteria
118e124c7d5617b743045852dc371aa7	Sphingomonadales	15	0.001488843	0.000894054	0.000230844	Bacteria
6cee0311969d525a7bbaed7e942f6388	Rhizobiales	15	0.001545306	0.000811265	0.000209468	Bacteria
f41e2361e17d7e61a7742dd75e5ae10d	Burkholderiales	2	0.007072827	0.004857815	0.003434994	Bacteria
bf56627dfe61257f86c60b44807a50e1	Propionibacteriales	7	0.003704419	0.002019297	0.000763223	Bacteria
31912cd8fa9c51400caa95a6be18230d	Rhizobiales	8	0.003709393	0.003199875	0.001131327	Bacteria
b8c6a1d2c8d9712a5d4624a8a24f4ae1	Sphingomonadales	4	0.002641583	0.00059425	0.000297125	Bacteria
b170e1cd4aa324dd477ae84d56a49a6d	Sphingomonadales	4	0.011224806	0.011096109	0.005548054	Bacteria
9ec4f6f3a260b116db8812f10a62cf00	Sphingomonadales	1	0.00723082	NA	NA	Bacteria
866277fb78b0c97ed31d39b84e3c5b88	Solirubrobacterales	8	0.002217515	0.000924346	0.000326806	Bacteria
3888010d982eb60cc67ca7ceeb5e75b4	Sphingomonadales	5	0.002853185	0.001377854	0.000616195	Bacteria
3dbb4e75283ac31262d3c0959b4dd7ff	Rhizobiales	8	0.002275095	0.001217396	0.000430414	Bacteria
54498655b0f9f96a526cc56f4e88a848	Sphingomonadales	7	0.003769857	0.002154177	0.000814202	Bacteria
1cd41275259c94be0a62a6323c0ab2e4	Sphingomonadales	3	0.004327519	0.004039709	0.002332327	Bacteria
3710657ace8c488e3eb8d1e27e460656	Burkholderiales	10	0.002543062	0.001662627	0.000525769	Bacteria
285e1ab12dee1eb9d54a243f509c0fcc	Sphingomonadales	1	0.010055459	NA	NA	Bacteria
2481e356fbe7db4f3a69761e20824f80	Burkholderiales	5	0.002600615	0.001317289	0.000589109	Bacteria
e16b84e31af151ac36891fd03fd55715	Solirubrobacterales	5	0.003535707	0.002102183	0.000940125	Bacteria
4b34238018981819564f37011139d564	Burkholderiales	10	0.001985553	0.000840653	0.000265838	Bacteria
fd7acb209e0c6ddbe48314876b52d7fb	Solirubrobacterales	3	0.004950961	0.001299373	0.000750193	Bacteria
e37b0c55c7666ac215ebce99fc0d75d4	Caulobacterales	4	0.004693653	0.001582221	0.00079111	Bacteria
025399fbc0898618d08cfa5e2e38fe96	Rhizobiales	3	0.005280977	0.005375191	0.003103368	Bacteria
a8b4eac4b5f00df05a00d91e4385ddeb	Burkholderiales	2	0.006334287	0.00123671	0.000874486	Bacteria
7423fef1b0742d8d83fdc45eaa71cc19	Burkholderiales	8	0.002976443	0.003081796	0.001089579	Bacteria
024550c17958eb8b8f196c2140458786	Sphingomonadales	9	0.00249369	0.001416327	0.000472109	Bacteria
fe5584788b66eed2d485e8490a698216	Sphingomonadales	3	0.004467383	0.004697691	0.002712213	Bacteria
3f78dcaca4939abf37be3aeb752c1d76	Sphingomonadales	3	0.004776995	0.001621257	0.000936033	Bacteria
f77b0277196119e477db7c5faaf12d0f	Solirubrobacterales	1	0.010958433	NA	NA	Bacteria
43de39af23ac39af3ce96ba8396b37ff	Burkholderiales	13	0.001663122	0.000978402	0.00027136	Bacteria
ea797ac38dce216f6008a3b74c55314b	Sphingomonadales	2	0.006842524	0.002152719	0.001522202	Bacteria
4f47abe44fd86ca3861ffb4a6e7b0e91	Sphingomonadales	6	0.002902916	0.001512182	0.000617346	Bacteria
9d6cb6641f611cbbcbf0d9d357e60d0c	Sphingomonadales	6	0.00549367	0.004517999	0.001844465	Bacteria
524c6acb1b4c669226e248267c54d914	Propionibacteriales	11	0.001812222	0.001335847	0.000402773	Bacteria
ddbc54c0abca08484afd3b554dc3df77	Burkholderiales	13	0.001619735	0.00172458	0.000478312	Bacteria
129735673b1032a6fa8fcc5682c7072e	Sphingomonadales	5	0.004096533	0.00184135	0.000823477	Bacteria
fcba538f84cd7e0f34564369cf9c7827	Burkholderiales	1	0.015437277	NA	NA	Bacteria
19373632310f47a071ca6a8d197ac94d	Rhizobiales	6	0.004687959	0.002833099	0.001156608	Bacteria
ca2eb739f4583df83bbb1ffaab8f64d8	Burkholderiales	4	0.005145779	0.003830392	0.001915196	Bacteria
6e915ebb669b342778e2ee4b599db225	Sphingomonadales	5	0.002895236	0.002049268	0.00091646	Bacteria
8971ef898110efc4a400d980befc4b8e	Sphingomonadales	3	0.005329327	0.003602307	0.002079793	Bacteria
48735e13f95d317b7231f456cd647c97	Burkholderiales	4	0.00545956	0.003901368	0.001950684	Bacteria
0cc26e78001b1997d5599113374ee518	Sphingomonadales	5	0.002868541	0.001729377	0.000773401	Bacteria
41245c70a44c5b1f9ef8c137d47c39af	Rhizobiales	18	0.001236995	0.001178928	0.000277876	Bacteria
47954096dc21710eb0c129e0e3ea9eb7	Caulobacterales	4	0.004211789	0.001254601	0.0006273	Bacteria
a5453958339a7f51617e4d2273b972ee	Sphingomonadales	8	0.002622712	0.001064304	0.000376288	Bacteria
d1edc5e4d6e134c24f8c82d3d58cbcd0	Burkholderiales	1	0.014662118	NA	NA	Bacteria
639f989c0b9b0bc6953f96056fda8730	Sphingomonadales	6	0.003459452	0.001244096	0.0005079	Bacteria
4268281c0094b047a681df3e6097bff8	Rhizobiales	7	0.002431588	0.000918812	0.000347278	Bacteria
dac921cf7fbf4d50a4076c2cfd010155	Solirubrobacterales	5	0.003601173	0.001689112	0.000755394	Bacteria
161515f42b1f7cc53f6da41dc9b9cc46	Burkholderiales	4	0.003532842	0.002161777	0.001080889	Bacteria
3941c376b506a45f8a5e0fe6abc346c7	Propionibacteriales	3	0.004579301	0.002920077	0.001685907	Bacteria
682c6143994de14f2e24553d2f40e513	Caulobacterales	10	0.00302341	0.004684063	0.001481231	Bacteria
fffcc836515e292c48886d4f1e626288	Microtrichales	19	0.000967487	0.00050358	0.000115529	Bacteria
5e057930064bf8845b01160f529f4844	Sphingomonadales	5	0.002508509	0.001282253	0.000573441	Bacteria
292ccf1c4e8188f7c72f4c566ba4f12f	Burkholderiales	6	0.002417443	0.001226825	0.000500849	Bacteria
76fbfb7d0571155434f84e116653162c	Propionibacteriales	7	0.001826646	0.001144897	0.00043273	Bacteria
b04e5a5d84db29f9cfeecad29792f111	Rhizobiales	15	0.001249393	0.000917674	0.000236942	Bacteria
79c4931941615d12f072ae4f2560c870	Sphingomonadales	4	0.004629425	0.002158901	0.001079451	Bacteria
d0e81036b6bcbc17264c5bdb934b352f	Rhizobiales	5	0.002644101	0.000974388	0.00043576	Bacteria
7297d5be0967bc35446f367b69c580a3	Burkholderiales	5	0.001920759	0.000997269	0.000445992	Bacteria
ebf5d95ea18e098c2acc37b7deefe8d1	Sphingomonadales	4	0.00331907	0.003207717	0.001603858	Bacteria
a4f2007aea466dc2fb451aa9fdef7ef2	Burkholderiales	4	0.003981306	0.001600423	0.000800212	Bacteria
bd937620e5c99a14d24b154d60adff92	Sphingomonadales	4	0.003476866	0.002841161	0.00142058	Bacteria
b5eb008049a27ded843131ec9e1e13af	Caulobacterales	1	0.015471396	NA	NA	Bacteria
75e3c934d36020bebb86f22ab4ecd453	Caulobacterales	16	0.001513747	0.00145763	0.000364407	Bacteria
b445850e269b784eef25866698f4c0fa	Propionibacteriales	9	0.001135784	0.000693828	0.000231276	Bacteria
aa106875a8d66c2c25e76dd0db977278	Rhizobiales	2	0.006173407	0.000406542	0.000287468	Bacteria
fd692035bf22e6dd1ac00eab9bfb6b14	Sphingomonadales	1	0.007999864	NA	NA	Bacteria
215f03cadb729d77fb8fdc9887849ce0	Sphingomonadales	2	0.00607568	0.000227858	0.00016112	Bacteria
871de89d6c89edc58a41e960796f71c6	Sphingomonadales	7	0.002225435	0.000900787	0.000340465	Bacteria
c75cbdf696fbea2fee308ddbbfc4b8c5	Rhizobiales	8	0.002324485	0.00120991	0.000427768	Bacteria
9ef5ba75c02d1fdca2b36734b8e46b77	Microtrichales	9	0.002109611	0.00106761	0.00035587	Bacteria
dad94ce5ff203cb72827b8885ae38083	Caulobacterales	15	0.001278447	0.000823526	0.000212634	Bacteria
b1d72b824f51bd4d72d6550c2bf333c6	Rhizobiales	6	0.003125141	0.001909372	0.000779498	Bacteria
773c49762f1140f047920a8eec7179f6	Solirubrobacterales	6	0.002376723	0.000699748	0.000285671	Bacteria
b39b47cdac629eca12ce1697dc620a03	Burkholderiales	3	0.004881979	0.001669219	0.000963724	Bacteria
30e889c3e1db0f7835e1aa09704620bc	Sphingomonadales	5	0.007090435	0.004401702	0.001968501	Bacteria
faacddb27ec8f03777b064e0caaec462	Burkholderiales	3	0.00559216	0.002265875	0.001308203	Bacteria
f998d33b9a65c8eec3593a467f9c00fa	Burkholderiales	4	0.00319773	0.001192135	0.000596067	Bacteria
e0e125b32f1bab616770ef589ccc0bb9	Burkholderiales	4	0.003939675	0.002537549	0.001268774	Bacteria
c3c38b4c6eea6bc97a770be9d3a8fa54	Rhizobiales	11	0.002311221	0.001897776	0.000572201	Bacteria
8a3bb6b33b6acf801c664b7f8486d52d	Propionibacteriales	8	0.003305784	0.001863449	0.000658829	Bacteria
5108a6ca84035b8f5ddfefbe336a58b0	Rhizobiales	9	0.002073335	0.001503751	0.00050125	Bacteria
76916325ffdb829bfbb648b1a93b3c82	Burkholderiales	3	0.00445598	0.002338815	0.001350315	Bacteria
115533cfaea6b4282185ed37bed68c13	Rhizobiales	8	0.001915127	0.000985382	0.000348385	Bacteria
9d9c5b3189f7c40a0be223b8076945a0	Sphingomonadales	4	0.004917281	0.00173684	0.00086842	Bacteria
385c23f5fc91852f3af30374b7812a89	Sphingomonadales	2	0.006926427	0.000201146	0.000142232	Bacteria
4c6e7a668144a506572196eb00d86466	Rhizobiales	14	0.001538636	0.000897809	0.000239949	Bacteria
2e68591c7e20beb1ed3e11b35d571a6d	Burkholderiales	3	0.003826678	0.003117562	0.001799925	Bacteria
fd0f160fae63c9481320c581b0ceb53e	Burkholderiales	4	0.003271832	0.002280961	0.001140481	Bacteria
742d13ad2d26ec1e15ca750606aa2589	Caulobacterales	3	0.00721049	0.006583668	0.003801083	Bacteria
1aa6aadda4efb31b946b3a6c9716d75e	Caulobacterales	4	0.003488783	0.002470784	0.001235392	Bacteria
0e81311c8a3e8be9e01757f596a14f74	Sphingomonadales	2	0.00711149	0.003214667	0.002273113	Bacteria
0a377d1a46385e737d70031f1c3ffb1b	Caulobacterales	1	0.015159408	NA	NA	Bacteria
565c912f2c7f2fb340694d9c565fe424	Burkholderiales	1	0.005652414	NA	NA	Bacteria
d71b279c2b157cd67e90e82b24e80a97	Rhizobiales	11	0.001812286	0.000699182	0.000210811	Bacteria
cca1690a0eb17e318079bf6da2ed50f4	Microtrichales	14	0.001378767	0.000775655	0.000207302	Bacteria
fc7fbe309e0f1ed4226c261c4d143b6a	Sphingomonadales	7	0.002817204	0.002061243	0.000779077	Bacteria
c21a04d2de098664f42493327a0d6217	Sphingomonadales	3	0.006196663	0.003072585	0.001773958	Bacteria
addf00efe78bf8f7d056d05b4d062c27	Solirubrobacterales	4	0.005447491	0.003696329	0.001848164	Bacteria
ae9b0805010cb88c9faea9896cabef49	Sphingomonadales	1	0.011042962	NA	NA	Bacteria
9d95a6004675cab725d9a56f8cdf06e8	Burkholderiales	4	0.00570475	0.00832321	0.004161605	Bacteria
b3476d17ba8149ddc51815e743d69132	Sphingomonadales	5	0.003483469	0.001820292	0.000814059	Bacteria
f368d5ac2b588cf3cfa915f1287bb415	Sphingomonadales	4	0.005138827	0.001770542	0.000885271	Bacteria
01acf9522a22957db7e31cb860521529	Rhizobiales	8	0.003003973	0.001714288	0.000606092	Bacteria
9eccaecb3bcb8e6c459f3f2a577df7d2	Propionibacteriales	4	0.00337877	0.002417333	0.001208667	Bacteria
c8209ab9556725b55b8b5fdc4964ecbe	Burkholderiales	4	0.003690989	0.003232992	0.001616496	Bacteria
ea1c8cff382f361d560c58aafad90761	Burkholderiales	7	0.001753236	0.001362714	0.000515057	Bacteria
16354f4c9f1f0ed9ba8fd3c456357434	Caulobacterales	7	0.002780038	0.001637989	0.000619102	Bacteria
d0b97f4e49bf872d9513670e1e3a2df8	Burkholderiales	5	0.002967884	0.001160918	0.000519178	Bacteria
f0822d6b14d24b65aa602561bedb581e	Rhizobiales	9	0.002022964	0.001219561	0.00040652	Bacteria
1871f65f55499a03965d9294c001d1f2	Sphingomonadales	1	0.009286387	NA	NA	Bacteria
4b935c25898176eba8ca4daf8b9b1b82	Burkholderiales	3	0.008130387	0.003908797	0.002256745	Bacteria
90f6662ab49c7187d3d8e99bd42296f9	Solirubrobacterales	9	0.002632343	0.002125382	0.000708461	Bacteria
ee902da0182b78aea19a6cb6c851a7af	Caulobacterales	8	0.002555202	0.001775687	0.0006278	Bacteria
3d21a6f083068fc1761bbd69737b213c	Burkholderiales	1	0.008735124	NA	NA	Bacteria
e68a78e6a52d7aa8bb641eaeb915a292	Rhizobiales	6	0.002696701	0.001404953	0.00057357	Bacteria
719bd9161dba16fd475eadd58d3a4e03	Sphingomonadales	7	0.00264091	0.000941197	0.000355739	Bacteria
b9dca9a05a78b9a4a3e94eb29a153c4c	Sphingomonadales	4	0.005075887	0.004392917	0.002196459	Bacteria
747345326626c786816cc3b792ca1b66	Burkholderiales	1	0.025176234	NA	NA	Bacteria
8e3563894c497e1c249d14e8405048bc	Rhizobiales	4	0.004026774	0.003224497	0.001612248	Bacteria
3eae784619f43ea7f0fd6741f92d2d83	Propionibacteriales	4	0.006232422	0.00306745	0.001533725	Bacteria
0640620cdd66846d82b8ab77ea2a653d	Propionibacteriales	9	0.00239947	0.001079719	0.000359906	Bacteria
616a125133f9e93e56baa611f262cd27	Rhizobiales	5	0.004008383	0.003490367	0.001560939	Bacteria
3f0e6e1e1bb5740effd81c9d56e6f401	Sphingomonadales	4	0.004071873	0.002174891	0.001087445	Bacteria
8b5dd46cdb3e5ab3a7413343e1ad3fbf	Solirubrobacterales	5	0.003646486	0.001787102	0.000799216	Bacteria
1cfe89383d443561363a9465a408e8e2	Solirubrobacterales	4	0.006321614	0.002999521	0.00149976	Bacteria
eff198272077971916aa7b2c006fe213	Burkholderiales	6	0.002179056	0.001112072	0.000454001	Bacteria
c4a54b678c82f5eb83bb649f23dd1b53	Caulobacterales	1	0.007290694	NA	NA	Bacteria
2473b4887b451702c588c2357359ee5a	Propionibacteriales	6	0.002213199	0.00139323	0.000568784	Bacteria
01f15a1e8a51df4d8d08bcc816de57f5	Burkholderiales	13	0.001676448	0.001274099	0.000353372	Bacteria
5681d55e8a717b229fbee4c7e1fd9177	Sphingomonadales	3	0.006869458	0.003231877	0.001865925	Bacteria
1ef3901f372a5105544f2aca3490f53e	Sphingomonadales	3	0.004795464	0.004055906	0.002341678	Bacteria
3d953786b5a176900354d9f39d390435	Rhizobiales	3	0.004041156	0.001265513	0.000730645	Bacteria
3128842b4dbc7b547e544bf30da0b18f	Propionibacteriales	8	0.002785607	0.001497506	0.000529448	Bacteria
d3dd8102ac263544e5667c8db7e4d7e4	Sphingomonadales	2	0.012494307	0.014536372	0.010278767	Bacteria
d9490ccba87000807df3a12499a199c1	Burkholderiales	2	0.008441797	0.008835383	0.006247559	Bacteria
2b713c2383ac4a6b01c42c26c57f5d74	Burkholderiales	7	0.002566525	0.000603173	0.000227978	Bacteria
305f0272fab81609ed0d30f4d12dddc6	Burkholderiales	1	0.01119063	NA	NA	Bacteria
9937cae1b582e87638a95dd2c1caf3e0	Rhizobiales	2	0.005164224	0.004675401	0.003306008	Bacteria
b319f44be17df466fd018ea7a27a5b04	Sphingomonadales	1	0.008281377	NA	NA	Bacteria
b8058dbd2b2019bf6414fb29b5969c7c	Sphingomonadales	4	0.004536927	0.00245345	0.001226725	Bacteria
ba5bafc801143a7c5931531be53c006a	Rhizobiales	8	0.002037207	0.000751288	0.000265621	Bacteria
7f3f17e44d98c9ce90ea2820e0daef0a	Rhizobiales	6	0.003659056	0.003427361	0.001399214	Bacteria
3406a8498d95d67c9f26fbe203cea6de	Sphingomonadales	2	0.008114624	0.003849531	0.00272203	Bacteria
3f6930c23541d4956f96500cfce5836a	Burkholderiales	4	0.00300062	0.001429886	0.000714943	Bacteria
a51ac081d2fd59033c03fbc8857821ca	Sphingomonadales	4	0.003359205	0.001918849	0.000959425	Bacteria
c782e7e8b93523776899d466beb3a7b8	Caulobacterales	7	0.002415517	0.001190833	0.000450093	Bacteria
260000a328fe8d0a018cc4087c22e5af	Sphingomonadales	4	0.004311673	0.002120401	0.0010602	Bacteria
7d85ad1cc47a6b9ae91931f976058a05	Burkholderiales	1	0.011450401	NA	NA	Bacteria
697e04f77773ee2cfce7f57d513d1606	Burkholderiales	2	0.004687609	0.004261901	0.003013619	Bacteria
